algorithm,noise_level,problem,circuit_depth,relative_performance
QAOA,0.5,Partition,30.5238530228992,0.974688941770359
QAOA,0.5,Partition,30.781528692900185,0.9803841262279962
QAOA,0.5,Partition,30.61224830288089,0.992898356957998
QAOA,0.5,Partition,29.21460206303101,0.9883057793948862
QAOA,0.5,Partition,29.01811999904477,0.9869083207232541
QAOA,0.5,Partition,29.383448219843693,0.9942328035521677
QAOA,0.5,Partition,29.540954681893247,0.9830410748090014
QAOA,0.5,Partition,30.23236598123192,0.962406296718077
QAOA,0.5,Partition,29.768546350484637,0.9632120525240777
QAOA,0.5,Partition,30.406814061322947,0.9945324849962525
QAOA,0.5,Partition,29.706149921043217,0.979848055292394
QAOA,0.5,Partition,29.308850849309202,0.9857024076674098
QAOA,0.5,Partition,29.62537968697207,0.9980652271019625
QAOA,0.5,Partition,30.76864845277827,0.9811279632008063
QAOA,0.5,Partition,30.91706468849013,0.9937802118868881
QAOA,0.5,Partition,29.415025468134736,0.9967422632743134
QAOA,0.5,Partition,30.57693677404888,0.9840232123112095
QAOA,0.5,Partition,29.546697473079742,0.9940728223593829
QAOA,0.5,Partition,30.774263086862817,0.9786387797933548
QAOA,0.5,Partition,29.331091225592512,0.9668815812351574
QAOA,0.5,Partition,30.331919837388114,0.9964790020057595
QAOA,0.5,Partition,29.168422529426365,0.9688008978265049
QAOA,0.5,Partition,30.94778664794774,0.9963970311425507
QAOA,0.5,Partition,30.401266689281087,0.9994074874721689
QAOA,0.5,Partition,30.68363147881017,0.9961632749442494
QAOA,0.5,Partition,30.13333867872607,0.9721770790519582
QAOA,0.5,Partition,29.95360272785772,0.9951284785973685
QAOA,0.5,Partition,30.24376478278873,0.9927987989592397
QAOA,0.5,Partition,30.057483023398895,0.9913908671052498
QAOA,0.5,Partition,29.938768710290304,0.9941298560380629
QAOA,0.5,Partition,30.518900502915287,0.9710958320561613
QAOA,0.5,Partition,29.356401909878535,0.9940690523025463
QAOA,0.5,Partition,29.342344096310317,0.9639468740537779
QAOA,0.5,Partition,29.863685301299412,0.9806554926951206
QAOA,0.5,Partition,29.64149583208989,0.9755644740197607
QAOA,0.5,Partition,29.148249035826048,0.981263207240762
QAOA,0.5,Partition,30.68894098483747,0.9753589824456343
QAOA,0.5,Partition,30.5432056133887,0.9938485707843487
QAOA,0.5,Partition,30.087842999605968,0.9932724887380441
QAOA,0.5,Partition,30.958649074528736,0.9970051845180287
QAOA,0.5,Partition,29.145200133095212,0.9766050863532868
QAOA,0.5,Partition,30.53333860205575,0.9785664607383954
QAOA,0.5,Partition,29.532740783218195,0.9731593884315193
QAOA,0.5,Partition,29.737197839887152,0.9919954316045637
QAOA,0.5,Partition,29.438558770406136,0.9709396608593149
QAOA,0.5,Partition,30.57807578292373,0.9924683611151213
QAOA,0.5,Partition,29.288480204043132,0.9870641261407626
QAOA,0.5,Partition,30.680033395470556,0.9918132095863924
QAOA,0.5,Partition,30.323155296459667,0.9923035642363619
QAOA,0.5,Partition,29.11804649053823,0.9953765136525144
QAOA,0.5,Partition,30.621963463200306,0.9620185310935462
QAOA,1.0,Max-cut,6.255511432325958,1.0341408521184658
QAOA,1.0,Max-cut,6.809964639156683,1.0161234535583885
QAOA,1.0,Max-cut,6.497444612817277,1.0125684189576616
QAOA,1.0,Max-cut,6.122241854859549,1.0369467841786162
QAOA,1.0,Max-cut,6.6730943612383955,1.0341057639142814
QAOA,1.0,Max-cut,5.556100476602444,1.05053247063777
QAOA,1.0,Max-cut,6.093900123689127,1.0313953060077294
QAOA,1.0,Max-cut,5.58723363960682,1.0218657942109068
QAOA,1.0,Max-cut,6.936408782181017,1.0535755337304193
QAOA,1.0,Max-cut,5.4523926016840125,1.0138900344497155
QAOA,1.0,Max-cut,5.031476479340925,1.0531108775280364
QAOA,1.0,Max-cut,5.651709684007592,1.0128245698589766
QAOA,1.0,Max-cut,6.005018793939609,1.0169952501473372
QAOA,1.0,Max-cut,5.05672586846015,1.0226440849099223
QAOA,1.0,Max-cut,6.1184966000678145,1.024684091438005
QAOA,1.0,Max-cut,6.748565549902461,1.0328193628852202
QAOA,1.0,Max-cut,6.4094643888333405,1.0347973498173737
QAOA,1.0,Max-cut,6.245936645956609,1.0431710278162674
QAOA,1.0,Max-cut,6.911923501416503,1.0202472963111635
QAOA,1.0,Max-cut,6.916558667684212,1.0397939286029467
QAOA,1.0,Max-cut,6.648532939406457,1.0565757894162962
QAOA,1.0,Max-cut,6.215483694771702,1.0118773397567984
QAOA,1.0,Max-cut,5.975529118995413,1.0325121954813397
QAOA,1.0,Max-cut,5.026632226492935,1.017395993479184
QAOA,1.0,Max-cut,6.212523812453083,1.0300894096218844
QAOA,1.0,Max-cut,6.978176150713708,1.0244206594534278
QAOA,1.0,Max-cut,6.636202100048058,1.0369901380953208
QAOA,1.0,Max-cut,5.681209287768704,1.0392183303164118
QAOA,1.0,Max-cut,5.304094050088844,1.0152842168621503
QAOA,1.0,Max-cut,6.568117228934308,1.0237806918027492
QAOA,1.0,Max-cut,6.487875641263483,1.0142776307418462
QAOA,1.0,Max-cut,6.934093583958646,1.0426612564022124
QAOA,1.0,Max-cut,6.749684723878678,1.0409001278631356
QAOA,1.0,Max-cut,6.111325250544815,1.0211362411150706
QAOA,1.0,Max-cut,5.202568493929484,1.0377601736162088
QAOA,1.0,Max-cut,5.96700131676792,1.0388907288520282
QAOA,1.0,Max-cut,5.627390108044634,1.0434459780094236
QAOA,1.0,Max-cut,6.02481696404968,1.0407627132659618
QAOA,1.0,Max-cut,5.603403149279306,1.019035647241591
QAOA,1.0,Max-cut,6.723645983951192,1.0226356257578653
QAOA,1.0,Max-cut,6.688654027965645,1.0404244593731913
QAOA,1.0,Max-cut,5.630930314334112,1.0172458155586348
QAOA,1.0,Max-cut,6.19916269274799,1.0333717412053545
QAOA,1.0,Max-cut,7.860361715278108,1.0314565268611988
QAOA,1.0,Max-cut,8.818185514057127,1.0264834578248292
QAOA,1.0,Max-cut,7.374721802852646,1.0238577997434417
QAOA,1.0,Max-cut,8.39545680356992,1.012981474862368
QAOA,1.0,Max-cut,8.940750655674433,1.0297929861392225
QAOA,1.0,Max-cut,7.350551039126181,1.0132287526681765
QAOA,1.0,Max-cut,7.403932856848407,1.0443378146345506
QAOA,1.0,Max-cut,8.387446677344457,1.0136984199882175
QAOA,1.0,Max-cut,8.558307849049829,1.0360596537825861
QAOA,1.0,Max-cut,7.981098109587865,1.0299148703567895
QAOA,1.0,Max-cut,8.219372930294243,1.0349743162142686
QAOA,1.0,Max-cut,7.425364817623658,1.043215234142582
QAOA,1.0,Max-cut,7.953228457134652,1.0288456560953758
QAOA,1.0,Max-cut,7.22414376174983,1.022283873018114
QAOA,1.0,Max-cut,7.64284385055133,1.0389429186125811
QAOA,1.0,Max-cut,7.569559410061909,1.0255294199551976
QAOA,1.0,Max-cut,7.88925072020484,1.0150142048154303
QAOA,1.0,Max-cut,8.860252724487394,1.0338480930736216
QAOA,1.0,Max-cut,7.362535324295685,1.0313569870143084
QAOA,1.0,Max-cut,7.802776493249441,1.0136507788421507
QAOA,1.0,Max-cut,8.231194438219289,1.0412093499846962
QAOA,1.0,Max-cut,8.893114172148003,1.0359895739613156
QAOA,1.0,Max-cut,7.266296383071536,1.0255928242288923
QAOA,1.0,Max-cut,8.835753233986226,1.025438063630757
QAOA,1.0,Max-cut,7.162107577268123,1.0406319561753044
QAOA,1.0,Max-cut,7.961482794320529,1.031906459077718
QAOA,1.0,Max-cut,7.909179734460966,1.0172846522706858
QAOA,1.0,Max-cut,7.419205457754391,1.0168907604073467
QAOA,1.0,Max-cut,7.694919336231695,1.0423631886425824
QAOA,1.0,Max-cut,7.908330536696797,1.0233443666604527
QAOA,1.0,Max-cut,8.730422925821259,1.021727888576022
QAOA,1.0,Max-cut,8.910128290747119,1.0250939658337708
QAOA,1.0,Max-cut,8.03785135727433,1.0287635811460238
QAOA,1.0,Max-cut,8.740199580588843,1.034266669177754
QAOA,1.0,Max-cut,8.216343171353559,1.0445576009830764
QAOA,1.0,Max-cut,7.698174683975351,1.0208570675752788
QAOA,1.0,Max-cut,7.388388415226938,1.0357005249801117
QAOA,1.0,Max-cut,7.826269543565529,1.0296368577139756
QAOA,1.0,Max-cut,8.045648565847696,1.0216156969112384
QAOA,1.0,Max-cut,7.088886776519113,1.0120407024787295
QAOA,1.0,Max-cut,7.291682331741701,1.0267918945801258
QAOA,1.0,Max-cut,8.20036884796288,1.0159505630044487
QAOA,1.0,Max-cut,7.450003189354324,1.0346581569818554
QAOA,1.0,Max-cut,8.674652752162595,1.0378247108919514
QAOA,1.0,Max-cut,7.653884499548381,1.017364738380195
QAOA,1.0,Max-cut,7.209668414506502,1.0357507327856041
QAOA,1.0,Max-cut,3.167061177110634,1.0647489585140615
QAOA,1.0,Max-cut,4.874246041063559,1.0542006014287606
QAOA,1.0,Max-cut,3.2360406224837583,1.0532598314478476
QAOA,1.0,Max-cut,3.28181952832412,1.0322102858202213
QAOA,1.0,Max-cut,4.7253321158655055,1.0520091399216616
QAOA,1.0,Max-cut,3.5085762605546877,1.0666658674360565
QAOA,1.0,Max-cut,4.331902821508832,1.039036257068192
QAOA,1.0,Max-cut,4.633451374059783,1.0305689793617359
QAOA,1.0,Max-cut,4.214361280260384,1.0263058764574196
QAOA,1.0,Max-cut,4.914977086895699,1.0264084288331077
QAOA,1.0,Max-cut,4.417765798521683,1.0557353526587634
QAOA,1.0,Max-cut,3.2255030198073165,1.0278372618774527
QAOA,1.0,Max-cut,2.11682005309176,0.9855057073116835
QAOA,1.0,Max-cut,2.436373052178368,0.9854275120266395
QAOA,1.0,Max-cut,10.60391448074689,1.011231850243343
QAOA,1.0,Max-cut,9.052642670568183,1.015728154491294
QAOA,1.0,Max-cut,10.437757830542848,1.0100678627075175
QAOA,1.0,Max-cut,10.6513616420389,1.0105215745574994
QAOA,1.0,Max-cut,10.493667621870713,1.019121492877725
QAOA,1.0,Max-cut,10.024698291311196,1.0100509618040634
QAOA,1.0,Max-cut,9.916041926177606,1.01265501025903
QAOA,1.0,Max-cut,10.098837166599631,1.013429746969868
QAOA,1.0,Max-cut,10.409287397653204,1.0313590076847858
QAOA,1.0,Max-cut,10.845828581264971,1.0111989444106388
QAOA,1.0,Max-cut,10.23407042128225,1.0258642774064697
QAOA,1.0,Max-cut,10.775668612566939,1.0321785739299552
QAOA,1.0,Max-cut,10.402513694891455,1.0261993220577057
QAOA,1.0,Max-cut,9.136672754877695,1.018672949490498
QAOA,1.0,Max-cut,10.001656380003244,1.0168924468104217
QAOA,1.0,Max-cut,9.572972696630485,1.015043428056939
QAOA,1.0,Max-cut,9.570349856265144,1.0100512063001639
QAOA,1.0,Max-cut,9.711855102431969,1.0172260874039425
QAOA,1.0,Max-cut,9.62946554400095,1.0147511749787
QAOA,1.0,Max-cut,10.157219960234201,1.0201815183828526
QAOA,1.0,Max-cut,10.367203000707114,1.0148818935894894
QAOA,1.0,Max-cut,9.537498774153471,1.0156398922070413
QAOA,1.0,Max-cut,9.259525245136762,1.0282825938596138
QAOA,1.0,Max-cut,9.117617441868925,1.012653412929413
QAOA,1.0,Max-cut,10.151505690061104,1.0146389339807078
QAOA,1.0,Max-cut,9.372260332666006,1.0130552495327043
QAOA,1.0,Max-cut,9.018495988447398,1.01931266830082
QAOA,1.0,Max-cut,10.855506158647408,1.0233839804006948
QAOA,1.0,Max-cut,10.074280838166482,1.0124766070185411
QAOA,1.0,Max-cut,9.184896360493946,1.0321749609437632
QAOA,1.0,Max-cut,10.685842224254971,1.0153194666546048
QAOA,1.0,Max-cut,10.966405476580237,1.019674341479203
QAOA,1.0,Max-cut,9.897201324035434,1.0191545620914633
QAOA,1.0,Max-cut,9.084979216476317,1.0163366726903011
QAOA,1.0,Max-cut,9.235091881512126,1.0147567243243412
QAOA,1.0,Max-cut,9.763307493290863,1.016631061046595
QAOA,1.0,Max-cut,10.771045274897753,1.0174567321265562
QAOA,1.0,Max-cut,9.296077358555523,1.0104876261368427
QAOA,1.0,Max-cut,10.647980188005391,1.0152778887639407
QAOA,1.0,Max-cut,9.029952520438039,1.0225799429947948
QAOA,1.0,Max-cut,9.914777397571623,1.0147285529675092
QAOA,1.0,Max-cut,10.288794281901136,1.02339100292592
QAOA,1.0,Max-cut,9.120758964051193,1.0264422205399515
QAOA,1.0,Max-cut,10.229525501232974,1.0124289463859657
QAOA,1.0,Max-cut,10.888808242939112,1.0191601535495125
QAOA,1.0,Max-cut,9.32051984027319,1.0173605869659437
QAOA,1.0,Max-cut,10.459222766070706,1.0200856973044419
QAOA,1.0,Max-cut,10.218187795887086,1.0249728172583201
QAOA,1.0,Max-cut,9.370232777758462,1.0174823316226416
QAOA,1.0,Max-cut,9.012406829418731,1.017054233142175
QAOA,1.0,Max-cut,9.018568901011854,1.011626530079289
QAOA,1.0,Max-cut,10.064184818344057,1.0269292117124567
QAOA,1.0,Max-cut,10.885558819122387,1.017140838813734
QAOA,1.0,Max-cut,10.288597254931226,1.0247751991361542
QAOA,1.0,Max-cut,10.428599692587488,1.0211098585392098
QAOA,1.0,Max-cut,9.987730973841074,1.021707852800923
QAOA,1.0,Max-cut,10.16377788526914,1.0210301562751984
QAOA,1.0,Max-cut,9.252735050661206,1.0261680865327
QAOA,1.0,Max-cut,12.753641240801262,1.0088002221389991
QAOA,1.0,Max-cut,12.521585257333603,1.0113502296438384
QAOA,1.0,Max-cut,12.99639790568922,1.0044112299703638
QAOA,1.0,Max-cut,11.595445895111244,1.011692301185207
QAOA,1.0,Max-cut,11.454035543592116,1.0125703827232917
QAOA,1.0,Max-cut,11.250323315922685,1.0096448412172063
QAOA,1.0,Max-cut,12.92841951323209,1.0077966825724676
QAOA,1.0,Max-cut,12.561770369256047,1.0043679174442868
QAOA,1.0,Max-cut,11.332649227439278,1.0032502874803617
QAOA,1.0,Max-cut,12.105372942216428,1.0154399546760082
QAOA,1.0,Max-cut,11.827536416134553,1.0061969864569174
QAOA,1.0,Max-cut,11.302972015612387,1.0157159986231317
QAOA,1.0,Max-cut,11.32414597005993,1.0130715314007037
QAOA,1.0,Max-cut,12.926939989490371,1.004991509402334
QAOA,1.0,Max-cut,11.609928365915444,1.0109032940885418
QAOA,1.0,Max-cut,12.882878583367887,1.0112938349860485
QAOA,1.0,Max-cut,11.15122134613017,1.0055205130197766
QAOA,1.0,Max-cut,11.921606084586381,1.0065740850406186
QAOA,1.0,Max-cut,11.25923809703352,1.0106780286359183
QAOA,1.0,Max-cut,11.009574770482345,1.0078064895977168
QAOA,1.0,Max-cut,12.107532147412153,1.0165962440243053
QAOA,1.0,Max-cut,11.227788209622727,1.00784326060249
QAOA,1.0,Max-cut,12.444049061867359,1.0062657333499825
QAOA,1.0,Max-cut,12.396232751413798,1.0081473763846087
QAOA,1.0,Max-cut,11.352665814928978,1.0125863465048657
QAOA,1.0,Max-cut,12.883484286531033,1.0105178410429698
QAOA,1.0,Max-cut,12.442086816864979,1.0116120484909428
QAOA,1.0,Max-cut,11.59594052831386,1.0073335004231432
QAOA,1.0,Max-cut,12.418467527901582,1.0166619110605053
QAOA,1.0,Max-cut,12.463860555363071,1.0031563879231737
QAOA,1.0,Max-cut,11.684452662501922,1.0100887771626559
QAOA,1.0,Max-cut,11.751177124922918,1.0039684426033486
QAOA,1.0,Max-cut,11.7182130153066,1.0093917235482197
QAOA,1.0,Max-cut,12.233236887104148,1.014803849005123
QAOA,1.0,Max-cut,12.800820293080358,1.005754870962764
QAOA,1.0,Max-cut,11.346386472457175,1.014550985495429
QAOA,1.0,Max-cut,12.750399219672637,1.0155227049102136
QAOA,1.0,Max-cut,11.055306313010686,1.0085422959901387
QAOA,1.0,Max-cut,12.320677191956445,1.0070492285256363
QAOA,1.0,Max-cut,11.828877746379389,1.005551858857799
QAOA,1.0,Max-cut,12.582563104464988,1.0101335396866904
QAOA,1.0,Max-cut,12.442396225861806,1.0086534760596857
QAOA,1.0,Max-cut,11.960215614290368,1.0070069891196367
QAOA,1.0,Max-cut,12.287728073445194,1.0174497938084817
QAOA,1.0,Max-cut,12.00354626139989,1.010650170889933
QAOA,1.0,Max-cut,12.623036941243766,1.0108048960640976
QAOA,1.0,Max-cut,11.952167971936465,1.0157338775779903
QAOA,1.0,Max-cut,12.046311979984152,1.0169713232400144
QAOA,1.0,Max-cut,11.501041172834357,1.0124343315897788
QAOA,1.0,Max-cut,12.210086033620945,1.0060039596477137
QAOA,1.0,Max-cut,11.60580961733967,1.0035598463251676
QAOA,1.0,Max-cut,12.154568029085965,1.0110179963686472
QAOA,1.0,Max-cut,11.33935623114814,1.0072528711299882
QAOA,1.0,Max-cut,11.318938184682317,1.0091674381740128
QAOA,1.0,Max-cut,11.834059482383987,1.0117873923226606
QAOA,1.0,Max-cut,11.853639030221082,1.0140131125333864
QAOA,1.0,Max-cut,11.536218529825078,1.0073291959372577
QAOA,1.0,Max-cut,11.26319370073338,1.0107573597086439
QAOA,1.0,Max-cut,11.078421078427795,1.017418689207584
QAOA,1.0,Max-cut,11.050463654575632,1.0136064690966928
QAOA,1.0,Max-cut,11.54310058001295,1.0135085016322096
QAOA,1.0,Max-cut,11.923706884323874,1.0141895508773258
QAOA,1.0,Max-cut,12.452486562612254,1.0168156692917676
QAOA,1.0,Max-cut,11.949743401428018,1.0048047949224692
QAOA,1.0,Max-cut,12.808101638870564,1.0153846395285242
QAOA,1.0,Max-cut,11.070439609150814,1.0064541389560457
QAOA,1.0,Max-cut,11.36132124308127,1.0128606793720218
QAOA,1.0,Max-cut,13.677028985540286,0.9989707403022774
QAOA,1.0,Max-cut,14.154992376130245,1.011261164235025
QAOA,1.0,Max-cut,14.705472315787885,1.021565095044737
QAOA,1.0,Max-cut,13.700403903913152,1.0124008968896379
QAOA,1.0,Max-cut,13.53597736500884,1.0102506621304042
QAOA,1.0,Max-cut,13.123778337685792,1.003643564266855
QAOA,1.0,Max-cut,14.642606955396207,1.0124104381767633
QAOA,1.0,Max-cut,13.759332886413357,1.008792872316015
QAOA,1.0,Max-cut,14.143100390833869,1.007721809463218
QAOA,1.0,Max-cut,14.96711083634244,1.0085209148984973
QAOA,1.0,Max-cut,13.003189141208589,1.006339661580619
QAOA,1.0,Max-cut,13.290900281397732,1.0198673319717007
QAOA,1.0,Max-cut,14.55822198803871,1.0180488582235627
QAOA,1.0,Max-cut,14.610254970415676,1.006584810680812
QAOA,1.0,Max-cut,14.53849423806551,1.0053652293463122
QAOA,1.0,Max-cut,14.073997782085659,1.0162367946985955
QAOA,1.0,Max-cut,14.957713962046112,1.004843851556091
QAOA,1.0,Max-cut,13.79236911999064,1.0115531693445905
QAOA,1.0,Max-cut,14.203887396226225,1.0040649941819053
QAOA,1.0,Max-cut,13.126738009097696,1.0080621651657913
QAOA,1.0,Max-cut,13.819714899814677,1.0213459834183911
QAOA,1.0,Max-cut,14.445000175019844,1.0075910278520592
QAOA,1.0,Max-cut,13.477477681541398,1.0163709251170228
QAOA,1.0,Max-cut,14.887655178146296,1.0180796914367802
QAOA,1.0,Max-cut,14.373566735286579,1.0033813031944374
QAOA,1.0,Max-cut,13.575150765715144,1.012083564271575
QAOA,1.0,Max-cut,14.537997845411713,1.0102126988756623
QAOA,1.0,Max-cut,13.166329543616218,1.0055454049001629
QAOA,1.0,Max-cut,14.949548845020914,1.003783407821684
QAOA,1.0,Max-cut,13.098570518147117,1.0131050772289254
QAOA,1.0,Max-cut,14.866911782297436,1.0142475874704435
QAOA,1.0,Max-cut,13.505707755496523,1.0176746422017737
QAOA,1.0,Max-cut,14.51564821538178,1.0000681498395512
QAOA,1.0,Max-cut,13.000147398866211,1.0061725861201625
QAOA,1.0,Max-cut,13.5084801783592,1.0079034112477703
QAOA,1.0,Max-cut,14.49820121329944,1.010101280289975
QAOA,1.0,Max-cut,14.064672141794645,1.0027245329168846
QAOA,1.0,Max-cut,13.22990429927423,1.0205839659434517
QAOA,1.0,Max-cut,13.78725949167455,1.0205926946351478
QAOA,1.0,Max-cut,13.751098710169085,1.0069961313499693
QAOA,1.0,Max-cut,14.1363244883619,1.019016849009727
QAOA,1.0,Max-cut,14.335954144920436,1.0200455478975698
QAOA,1.0,Max-cut,14.6816604848245,1.0092982695976807
QAOA,1.0,Max-cut,13.994462793954746,0.9998322213815943
QAOA,1.0,Max-cut,13.78404343461034,1.00686785486807
QAOA,1.0,Max-cut,13.287953068190763,1.0038077539845425
QAOA,1.0,Max-cut,14.609645929979445,1.0015851093262393
QAOA,1.0,Max-cut,14.42674081082912,1.0127984539530097
QAOA,1.0,Max-cut,13.81735479490937,1.006000300586966
QAOA,1.0,Max-cut,14.036864619885339,1.0187474669207177
QAOA,1.0,Max-cut,14.330365688823777,0.9994960484801484
QAOA,1.0,Max-cut,13.329611179695075,1.0012381468654257
QAOA,1.0,Max-cut,15.05439558881584,1.0084229483341167
QAOA,1.0,Max-cut,15.635007398373372,1.0070040176921826
QAOA,1.0,Max-cut,16.191170039272325,1.0103147072571608
QAOA,1.0,Max-cut,15.973212182562918,1.0185873126025107
QAOA,1.0,Max-cut,16.385109253726256,1.012940062228603
QAOA,1.0,Max-cut,16.63937961114907,1.020720854205169
QAOA,1.0,Max-cut,15.976884933460552,1.0156212199516303
QAOA,1.0,Max-cut,15.268534047435649,1.0088147599004134
QAOA,1.0,Max-cut,16.701255999597933,1.0047588411912347
QAOA,1.0,Max-cut,16.14998065454823,1.0091903247906542
QAOA,1.0,Max-cut,16.47987496156574,1.0059277382576546
QAOA,1.0,Max-cut,16.409329307216584,1.002870722193489
QAOA,1.0,Max-cut,16.93642354266248,1.0109946312274807
QAOA,1.0,Max-cut,15.590614644671628,1.0029205067371763
QAOA,1.0,Max-cut,16.410613545558522,1.0150982889431197
QAOA,1.0,Max-cut,17.731352666251837,0.9968212262566607
QAOA,1.0,Max-cut,17.790821441837284,0.9988095297127468
QAOA,1.0,Max-cut,17.461189273317444,1.0130581677293178
QAOA,1.0,Partition,13.688020351301708,0.9890881289159335
QAOA,1.0,Partition,14.896593503316526,0.974951146700046
QAOA,1.0,Partition,13.585141693895203,0.9838680559165446
QAOA,1.0,Partition,13.491981211913174,0.9947094721502123
QAOA,1.0,Partition,14.166275956947644,0.9768038509874315
QAOA,1.0,Partition,13.51607191348351,0.9790447254612538
QAOA,1.0,Partition,13.94677145118859,0.9755531032399488
QAOA,1.0,Partition,14.668352513112474,0.9727320115111453
QAOA,1.0,Partition,13.46080062861435,0.9730126155567629
QAOA,1.0,Partition,13.85338282436784,0.9791538137598582
QAOA,1.0,Partition,14.220979470040064,0.9671268109876359
QAOA,1.0,Partition,14.09125784914697,0.9753118506699177
QAOA,1.0,Partition,14.949446474830474,0.9955434415496102
QAOA,1.0,Partition,14.36074050879039,0.9854756783948223
QAOA,1.0,Partition,14.47989248409688,0.9789854079369844
QAOA,1.0,Partition,14.933911895933466,0.9772889629947896
QAOA,1.0,Partition,13.828876050457042,0.9761242958819909
QAOA,1.0,Partition,13.710759630122102,0.9812304426029167
QAOA,1.0,Partition,13.087724859532765,0.9788885613522836
QAOA,1.0,Partition,13.368408613037655,0.9724779111428327
QAOA,1.0,Partition,13.474379264103352,0.9715103775060532
QAOA,1.0,Partition,13.367008934142676,0.9731292326151033
QAOA,1.0,Partition,14.509567786393129,0.9944025751104952
QAOA,1.0,Partition,14.071765962552224,0.9794092411091433
QAOA,1.0,Partition,14.335267602916934,0.9950090084528774
QAOA,1.0,Partition,14.640924321678748,0.9880522656404449
QAOA,1.0,Partition,13.46154788257179,0.9671970364226496
QAOA,1.0,Partition,13.651847879642999,0.9868036163778162
QAOA,1.0,Partition,14.416720534073194,0.9771743779874378
QAOA,1.0,Partition,13.785517891808945,0.9710221137807276
QAOA,1.0,Partition,13.058541880202089,0.9766816897237452
QAOA,1.0,Partition,13.869910438053756,0.9781373848800567
QAOA,1.0,Partition,14.81654617283083,0.967692430834445
QAOA,1.0,Partition,13.81804302318575,0.9787039259356867
QAOA,1.0,Partition,13.664497832885495,0.9742946307643241
QAOA,1.0,Partition,14.979050165890055,0.993825446413885
QAOA,1.0,Partition,14.288831128474026,0.9688880759271811
QAOA,1.0,Partition,13.731996052942362,0.9938418480960178
QAOA,1.0,Partition,13.204039062727615,0.9767589764541234
QAOA,1.0,Partition,14.575698889892843,0.9785614022349125
QAOA,1.0,Partition,14.416149866975516,0.9822378132294298
QAOA,1.0,Partition,14.843831598497129,0.9712076908029058
QAOA,1.0,Partition,13.434551260056017,0.9711658537114168
QAOA,1.0,Partition,13.229848699976465,0.9692221308332626
QAOA,1.0,Partition,14.448145052818127,0.9931590052006788
QAOA,1.0,Partition,13.40679168399739,0.9838455369180218
QAOA,1.0,Partition,13.352207675578992,0.9796857696003894
QAOA,1.0,Partition,13.639614670792144,0.9915209845265384
QAOA,1.0,Partition,14.633650282956875,0.9813726169135112
QAOA,1.0,Partition,14.079073210219262,0.9754952429026926
QAOA,1.0,Partition,13.091700710204561,0.9807965722101748
QAOA,1.0,Partition,13.927789349318635,0.986448690776537
QAOA,1.0,Partition,14.367959222732951,0.9735463903397352
QAOA,1.0,Partition,14.076736876938032,0.9767330844766835
QAOA,1.0,Partition,14.144900436313112,0.9783901692524843
QAOA,1.0,Partition,13.44955465678533,0.9745126899039156
QAOA,1.0,Partition,14.695478663190697,0.9721111728353965
QAOA,1.0,Partition,14.122797435182248,0.9711430110178252
QAOA,1.0,Partition,14.426492026081354,0.995440256387451
QAOA,1.0,Partition,14.963728434026605,0.9851245261521901
QAOA,1.0,Partition,13.856397315349064,0.9888050354176685
QAOA,1.0,Partition,14.762133225353017,0.9700740075631391
QAOA,1.0,Partition,13.01456202788225,0.9979492742972474
QAOA,1.0,Partition,13.06681458523024,0.9781451583521311
QAOA,1.0,Partition,14.180559843457633,0.9695391809876281
QAOA,1.0,Partition,13.6228987910844,0.9899267388297993
QAOA,1.0,Partition,13.4965531340394,0.9713580949409819
QAOA,1.0,Partition,13.555870714417917,0.9768553756382142
QAOA,1.0,Partition,13.636805869221176,0.9734084279057605
QAOA,1.0,Partition,14.457895392286845,0.9701391503937657
QAOA,1.0,Partition,14.138391944461889,0.9733145612756353
QAOA,1.0,Partition,14.578071945118667,0.9701989991295165
QAOA,1.0,Partition,14.660393159670104,0.9823648466488186
QAOA,1.0,Partition,14.685869718602564,0.9750123239379334
QAOA,1.0,Partition,13.829288298349775,0.976797360119374
QAOA,1.0,Partition,13.842546792632822,0.9808975295834343
QAOA,1.0,Partition,14.852531760281169,0.967722474577243
QAOA,1.0,Partition,14.323527189208821,0.9846454107799545
QAOA,1.0,Partition,13.160934367958278,0.97107466880767
QAOA,1.0,Partition,14.084373908184936,0.9763716551638263
QAOA,1.0,Partition,13.712014519269815,0.9882897301692951
QAOA,1.0,Partition,14.974869979432727,0.9761330047751294
QAOA,1.0,Partition,13.027310812924584,0.993340651552592
QAOA,1.0,Partition,14.224361746141117,0.97784313072913
QAOA,1.0,Partition,14.447246188797717,0.9772550149693767
QAOA,1.0,Partition,13.577813542714711,0.9804356966245141
QAOA,1.0,Partition,14.947283036513063,0.9738542949739913
QAOA,1.0,Partition,14.719073254043423,0.9750925286139797
QAOA,1.0,Partition,14.831305681971624,0.9892628718157404
QAOA,1.0,Partition,13.038464118703097,0.9933158504248581
QAOA,1.0,Partition,14.139744302629618,0.9746249763855597
QAOA,1.0,Partition,13.589300483909094,0.979049852801528
QAOA,1.0,Partition,14.698057269871326,0.9920691698597494
QAOA,1.0,Partition,14.265699313829925,0.9974340101330219
QAOA,1.0,Partition,14.07775400864222,0.9766205569317099
QAOA,1.0,Partition,13.229176339351211,0.9826286475977081
QAOA,1.0,Partition,14.080445609572381,0.9901251203353004
QAOA,1.0,Partition,14.263808292712854,0.9902894066681143
QAOA,1.0,Partition,14.91182461862041,0.9973520860456019
